Symbol,Current_Price,Expected_Return,Composite_Score,Value_Score,Quality_Score,Momentum_Score,Size_Score,LowVol_Score,Volatility,Sharpe_Ratio,Max_Drawdown,Market_Cap_B,Sector,Factor_Rank,Expected_Return_Rank,Rank
COALINDIA.NS,374.45001220703125,0.06757791551956568,0.5355814998503658,0.6917783008549753,0.922654268808115,0.2984134024268856,0.0,0.5737000682787181,0.2964678640343895,0.00869542986711926,0.3084013195483779,2307.634233344,Energy,1.0,1.0,1
CIPLA.NS,1592.800048828125,0.06540382860567759,0.5086534364627391,0.4499766745531986,0.9863434752159365,0.3634739045147241,0.0,0.5870492289177429,0.2377001861149742,0.0016988989881659446,0.1760191078345779,1286.590562304,Healthcare,2.0,2.0,2
DRREDDY.NS,1277.5999755859375,0.06418872485539787,0.48667247947933495,0.5246376678008803,0.8563402845445562,0.33651877476333586,0.0,0.5729829770214191,0.20734246573576923,-0.003912730282835547,0.2297998077089485,1063.442251776,Healthcare,3.0,5.0,3
BEL.NS,374.8500061035156,0.06388963486242846,0.48349638601154876,0.2512625238601265,0.9969586132866856,0.46235390824349015,0.0,0.5585262466397318,0.3517526882307662,-0.0031566642550947275,0.2689641278941334,2740.071170048,Industrials,4.0,6.0,4
EICHERMOT.NS,5924.5,0.06382694579105448,0.4819595029026089,0.31669930462123147,0.9159271931506586,0.43258790937917935,0.0,0.6565590111484152,0.2478816504649774,-0.004732315630241692,0.14254589700823062,1624.960139264,Consumer Cyclical,5.0,7.0,5
HEROMOTOCO.NS,4997.89990234375,0.06425341085333358,0.48070668769858593,0.4490814182655393,0.8064170056149382,0.41656547182498765,1.7406053048230063e-05,0.626881028642624,0.2622640733780473,-0.0028467076601461565,0.4215789884500595,999.919845376,Consumer Cyclical,6.0,4.0,6
SUNPHARMA.NS,1641.800048828125,0.06277122265629247,0.48040496117869436,0.3611694286267217,0.969404232148557,0.31410778424371916,0.0,0.6923459992394486,0.19573174380905745,-0.011386897701589882,0.19128608185075746,3939.220062208,Healthcare,7.0,9.0,7
HINDALCO.NS,704.2000122070312,0.06501360258410376,0.4787805927597948,0.7006205253104193,0.622977673255188,0.37836643919639723,0.0,0.5328943331929363,0.2976679672713621,4.569717134310406e-05,0.262293988753309,1563.845197824,Basic Materials,8.0,3.0,8
ITC.NS,398.29998779296875,0.062471486943455834,0.476210972647407,0.3975883666064281,0.9959825414145422,0.2910886751579271,0.0,0.5504607685268263,0.1819605298806761,-0.013895942478307171,0.23274520615452968,4989.38413056,Consumer Defensive,9.0,11.0,9
MARUTI.NS,14349.0,0.06314133263561365,0.4671914401778278,0.3935260123854926,0.7941016170892393,0.4142216163016517,0.0,0.6672912873373193,0.2174319739301054,-0.008548270665030281,0.20443700416091168,4511.368740864,Consumer Cyclical,10.0,8.0,10
SHRIRAMFIN.NS,615.8499755859375,0.06269238515985487,0.4540343842172303,0.6088672208143888,0.680643295393013,0.34059860027491107,0.0,0.46507105096652085,0.34891192139955596,-0.006613746044815052,0.29004558602230407,1158.36452864,Financial Services,11.0,10.0,11
HINDUNILVR.NS,2629.89990234375,0.06112390236165975,0.45332595621851146,0.2375113064659912,0.9688496305464911,0.3736788456219109,0.0,0.5831601055991315,0.19274389470560094,-0.02011009295137801,0.28225371696103074,6179.186540544,Consumer Defensive,12.0,20.0,12
ULTRACEMCO.NS,12589.0,0.061267105056024215,0.44515636099656525,0.3256657596648629,0.8025974969135055,0.39293945979059847,0.0,0.6485568190432356,0.22872056405096522,-0.016320766606469174,0.1618227365983976,3703.0920192,Basic Materials,13.0,19.0,13
GRASIM.NS,2813.800048828125,0.06162581487138232,0.44096007677706806,0.474312921977644,0.6480630393196207,0.3796645654870014,0.0,0.654499450810015,0.22786425424686838,-0.014807873835981686,0.19228382632065838,1909.312585728,Basic Materials,14.0,13.0,14
TATAMOTORS.NS,680.2999877929688,0.06127649577423771,0.4404329897367271,0.6416308249475758,0.6712667558651355,0.2642362265296197,0.0,0.46149537901144383,0.29055191113354545,-0.01281528044759916,0.5010113132289322,2504.667430912,Consumer Cyclical,15.0,18.0,15
BHARTIARTL.NS,1933.300048828125,0.06143823894679465,0.43877998758083614,0.36962054277977163,0.6454422854876632,0.42633369780456215,0.0,0.7843085606283684,0.21703776122144303,-0.01641078968544694,0.1388684791616455,11593.110781952,Communication Services,16.0,14.0,16
KOTAKBANK.NS,1986.5999755859375,0.06134901196563095,0.4381418084165872,0.5185248188527584,0.6661999999999999,0.3467879366371926,0.0,0.5526361954409945,0.22956578419334212,-0.01590388588263728,0.1949931614536883,3949.996539904,Financial Services,17.0,15.0,17
RELIANCE.NS,1409.199951171875,0.06130539820822405,0.4367164951505214,0.5224592675089988,0.6446769560891403,0.34901121616477715,0.0,0.5767963520979231,0.21206272776937496,-0.017422211958878258,0.2717574500782333,19069.998727168,Energy,18.0,17.0,18
SBIN.NS,816.25,0.06222656210418262,0.4357771989535882,0.6838008040508154,0.4533,0.36609261467132487,0.0,0.5997884427305309,0.2494797801837268,-0.011116884477671547,0.2394413041964344,7534.49304064,Financial Services,19.0,12.0,19
TATASTEEL.NS,158.5500030517578,0.06133282248652085,0.43492198560912554,0.48729810957256453,0.6625751910258495,0.3801012802110492,0.0,0.524283404067597,0.2861647287188134,-0.012814917931701286,0.3168278344845451,1977.403834368,Basic Materials,20.0,16.0,20
WIPRO.NS,248.63999938964844,0.060541217339977325,0.4323174649825028,0.5149959452084844,0.7055126514736271,0.30271897149847343,0.0,0.5151057293735657,0.27248736333461215,-0.01636326398941051,0.2661024978252616,2603.58406144,Technology,21.0,25.0,21
TCS.NS,3054.0,0.05909080087407004,0.4316323481465417,0.3867311795838371,0.9043422494334104,0.22592040873583452,0.0,0.5238388870827128,0.20488582902169525,-0.028841424290521542,0.3292007980033113,11049.646424064,Technology,22.0,33.0,22
POWERGRID.NS,283.3500061035156,0.06073569144171264,0.4306418515296662,0.5476636205687534,0.6280403173351224,0.31588622470888966,0.0,0.5774431087647487,0.2767146983638123,-0.015410488071294417,0.2955904525229667,2635.324981248,Utilities,23.0,22.0,23
BAJAJFINSV.NS,1965.9000244140625,0.060656950309055054,0.42877660111245447,0.4429758870677675,0.6628387108616274,0.37154748069689486,0.0,0.5943608145588202,0.23506538715918257,-0.01847592171451386,0.22449886972091782,3138.067890176,Financial Services,24.0,23.0,24
ICICIBANK.NS,1436.4000244140625,0.061120877476259765,0.4270424019012161,0.498457638040165,0.5214000249999999,0.40060451719859724,0.0,0.7192685684152558,0.18961592811785438,-0.020457788342175546,0.1113958337045815,10255.695085568,Financial Services,25.0,21.0,25
BAJFINANCE.NS,894.5,0.06031697317181945,0.42477050378948344,0.3644498569708313,0.7150940362662886,0.40084936595962856,0.0,0.5467218899029628,0.25658520172800514,-0.01825135197447913,0.22737206102660837,5557.913124864,Financial Services,26.0,27.0,26
NTPC.NS,337.0,0.060549182061718124,0.42469267448499265,0.575846083937953,0.5806115012102446,0.31883911729287956,0.0,0.5586849887472338,0.2825240399675495,-0.015753767144180354,0.32302293903421553,3267.777789952,Utilities,27.0,24.0,27
TECHM.NS,1505.0,0.05946976234326308,0.42311573889320664,0.4082314419869846,0.7571391830607294,0.30416607997357586,0.0,0.5573156263788421,0.2543335165130827,-0.02174403803539771,0.29149965458182775,1331.977650176,Technology,28.0,30.0,28
ONGC.NS,236.2899932861328,0.06031880372183138,0.4126144225023594,0.7401165646055493,0.4300233725932507,0.2861355548662063,0.0,0.4854554948610782,0.31699469668391095,-0.014767427742920405,0.32260456926997655,2972.717154304,Energy,29.0,26.0,29
TATACONSUM.NS,1084.0999755859375,0.058248435844112316,0.410959168304517,0.2677895333581665,0.8152001803726343,0.325193807905046,0.0,0.5891328789555529,0.23211239572383108,-0.029087477792098373,0.2900937787246127,1072.753803264,Consumer Defensive,30.0,37.0,30
ADANIPORTS.NS,1341.199951171875,0.059232756756968076,0.4098286144723851,0.43016664203363564,0.6935089362426756,0.34922066784567946,0.0,0.41604552941887396,0.3691112832438301,-0.015624673383994498,0.33776690446362817,2897.179836416,Industrials,31.0,32.0,31
M&M.NS,3403.0,0.05993064563604521,0.40778687043346745,0.4298606322845749,0.5216629828683159,0.431413024861428,0.0,0.6205271042988774,0.29267469160812765,-0.017320781431769065,0.2241755895363209,4141.485129728,Consumer Cyclical,32.0,29.0,32
AXISBANK.NS,1070.9000244140625,0.05946496188583832,0.4027637687672567,0.631239405460177,0.44785833333333336,0.31429387325020314,0.0,0.5441586575632836,0.23389949893826953,-0.02366417260099595,0.28027026628468854,3322.285391872,Financial Services,33.0,31.0,33
BPCL.NS,316.45001220703125,0.06028021049460417,0.402710330838332,0.6847324769892168,0.33458687584447977,0.3693928259358164,0.0,0.555322861459538,0.31673520253501214,-0.014901373347896504,0.3458878601472243,1373.136617472,Energy,34.0,28.0,34
BAJAJ-AUTO.NS,8679.5,0.058273012154670956,0.40228489329675865,0.37507528284551345,0.654159703149369,0.3260542142637866,0.0,0.634625932320914,0.2682111144829721,-0.025080943637613956,0.4231352548080208,2423.194648576,Consumer Cyclical,35.0,36.0,35
JSWSTEEL.NS,1054.5999755859375,0.058730963113821096,0.3971404395612871,0.42608248163712875,0.5586100567546102,0.37721243319582265,0.0,0.5666419666439667,0.2520958160692042,-0.0248676752511353,0.14950433750329561,2572.823298048,Basic Materials,36.0,35.0,36
ASIANPAINT.NS,2504.5,0.05730491889388954,0.39626260816276854,0.22755387871511093,0.8255768140994497,0.33913930105478785,0.0,0.48195109695431393,0.1974479317593325,-0.03897271061562663,0.36872697948606814,2400.721043456,Basic Materials,37.0,38.0,37
HDFCBANK.NS,1964.5999755859375,0.05887185907978974,0.38959727232425834,0.4952929086640411,0.4058916666666667,0.4019558197014039,0.0,0.638121735662304,0.19824449705662475,-0.030912035447116966,0.19025888157095427,15082.273636352,Financial Services,38.0,34.0,38
NESTLEIND.NS,1162.9000244140625,0.05619364690910243,0.3855496760595382,0.16759865546752595,0.8160316537304376,0.3222673068192508,0.0,0.5907527205523458,0.19559786976604202,-0.04502274539815286,0.21977870297100915,2242.431680512,Consumer Defensive,39.0,41.0,39
HCLTECH.NS,1466.300048828125,0.0555871610457663,0.3836880125223089,0.15917860156619,0.8663447210258068,0.2769987286596823,0.0,0.5805749970938912,0.24268277259258564,-0.03878659722598404,0.30662005261569475,3972.661248,Technology,40.0,43.0,40
BRITANNIA.NS,5545.5,0.05637142243172311,0.3803033416952316,0.19966230634279988,0.7131202527692445,0.3554910398295215,0.0,0.6323494195984011,0.20000389031466742,-0.04314204866066101,0.29023197604557,1335.761174528,Consumer Defensive,41.0,40.0,41
INFY.NS,1487.5,0.05524160454282498,0.37976369324549936,0.1632846168225595,0.8751099090260694,0.2639359863982216,0.0,0.5418106518378673,0.23472763163216645,-0.041573271068772455,0.301520219137379,6202.979254272,Technology,42.0,44.0,42
LT.NS,3595.800048828125,0.05702767685594287,0.37435921098414615,0.4018210302300493,0.515008905482745,0.3557019045743855,0.0,0.562262509123512,0.25797046173572014,-0.030904015484627227,0.22626859969367139,4945.51957504,Industrials,43.0,39.0,43
APOLLOHOSP.NS,7922.5,0.05571253601875285,0.3563913411257307,0.22089064285521887,0.5156884634852292,0.42246023369329205,0.0,0.666315061172956,0.2258256466772745,-0.041126701585492566,0.18497185327427623,1139.136659456,Healthcare,44.0,42.0,44
INDUSINDBK.NS,760.0999755859375,0.053681469237157296,0.34182424992720606,0.5101784413660072,0.5,0.19624462404438534,0.11377473524965331,0.2315227328715997,0.3603310031900842,-0.03141148183930174,0.6186029724730101,592.175628288,Financial Services,45.0,46.0,45
ADANIENT.NS,2324.89990234375,0.05392806984816091,0.34016496776512806,0.339553990908388,0.6409122839358504,0.2820401827711289,0.0,0.24538353361286258,0.41401774737168606,-0.02674264623226217,0.4247732397650039,2683.352907776,Energy,46.0,45.0,46
TRENT.NS,5418.0,0.05264030627260394,0.3317906704317617,0.12332134802799503,0.6988749779613408,0.31162593065582544,0.0,0.4833510627047139,0.38472885470116225,-0.03212572588816205,0.43895224971484575,1926.028591104,Consumer Cyclical,47.0,49.0,47
SBILIFE.NS,1859.0,0.053084054877559156,0.3186367114045537,0.21723802556582686,0.41931917916666667,0.3879662065456803,0.0,0.6250585858501021,0.2304521007701136,-0.05170681925927653,0.28084413906425737,1863.610269696,Financial Services,48.0,47.0,48
HDFCLIFE.NS,788.75,0.0529059978402818,0.3170078815989657,0.18144523785292901,0.4545148151668152,0.3978298755079211,0.0,0.5856039946704938,0.22731950214597665,-0.053202659892998785,0.24443341639675872,1700.11131904,Financial Services,49.0,48.0,49
TITAN.NS,3621.0,0.04962481956908067,0.27009822157420177,0.16381422261623171,0.3247434397705712,0.3599855161547403,0.0,0.5796242693881597,0.22093266820842491,-0.06959215473021216,0.22498193792542748,3211.989876736,Consumer Cyclical,50.0,50.0,50
